gene	report_path	if_candidate	hpa_images_found	hpa_location	hpa_subcell_url	hpa_image_urls	hpa_error	pae_candidate	pae_url	pae_error	changed	applied
CERT1	detail/nucleoplasm/CERT1/CERT1-evaluation.md	True	6	Golgi apparatus (enhanced)	https://www.proteinatlas.org/ENSG00000113163-CERT1/subcellular	https://images.proteinatlas.org/35645/380_D7_1_red_green.jpg;https://images.proteinatlas.org/35645/380_D7_2_red_green.jpg;https://images.proteinatlas.org/35645/382_D7_1_red_green.jpg;https://images.proteinatlas.org/35645/382_D7_2_red_green.jpg;https://images.proteinatlas.org/35645/397_D7_1_red_green.jpg;https://images.proteinatlas.org/35645/397_D7_2_red_green.jpg		False			True	True
CETN1	detail/nucleoplasm/CETN1/CETN1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000177143-CETN1/subcellular	https://images.proteinatlas.org/28956/2204_A11_44_blue_red_green.jpg;https://images.proteinatlas.org/28956/2204_A11_9_blue_red_green.jpg;https://images.proteinatlas.org/69157/2200_B10_40_blue_red_green.jpg;https://images.proteinatlas.org/69157/2200_B10_8_blue_red_green.jpg;https://images.proteinatlas.org/28956/329_E8_1_red_green.jpg;https://images.proteinatlas.org/28956/329_E8_3_red_green.jpg		False			True	True
CHFR	detail/nucleoplasm/CHFR/CHFR-evaluation.md	True	2	Nuclear bodies (uncertain)	https://www.proteinatlas.org/ENSG00000072609-CHFR/subcellular	https://images.proteinatlas.org/45768/698_H9_1_red_green.jpg;https://images.proteinatlas.org/45768/698_H9_2_red_green.jpg		False			True	True
CHRAC1	detail/nucleoplasm/CHRAC1/CHRAC1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000104472-CHRAC1/subcellular	https://images.proteinatlas.org/59008/1020_H9_1_red_green.jpg;https://images.proteinatlas.org/59008/1020_H9_4_red_green.jpg;https://images.proteinatlas.org/59008/993_H9_1_red_green.jpg;https://images.proteinatlas.org/59008/993_H9_3_red_green.jpg;https://images.proteinatlas.org/59008/997_A11_1_red_green.jpg;https://images.proteinatlas.org/59008/997_A11_2_red_green.jpg		False			True	True
CIR1	detail/nucleoplasm/CIR1/CIR1-evaluation.md	True	6	Nuclear speckles (supported)	https://www.proteinatlas.org/ENSG00000138433-CIR1/subcellular	https://images.proteinatlas.org/15784/1272_E1_1_red_green.jpg;https://images.proteinatlas.org/15784/1272_E1_2_red_green.jpg;https://images.proteinatlas.org/15784/128_F5_1_red_green.jpg;https://images.proteinatlas.org/15784/128_F5_2_red_green.jpg;https://images.proteinatlas.org/15784/129_F5_1_red_green.jpg;https://images.proteinatlas.org/15784/129_F5_2_red_green.jpg		False			True	True
CMIP	detail/nucleoplasm/CMIP/CMIP-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000153815-CMIP/subcellular	https://images.proteinatlas.org/54424/1309_G1_2_red_green.jpg;https://images.proteinatlas.org/54424/1309_G1_3_red_green.jpg;https://images.proteinatlas.org/54424/981_H1_1_red_green.jpg;https://images.proteinatlas.org/54424/981_H1_4_red_green.jpg;https://images.proteinatlas.org/54424/984_H1_1_red_green.jpg;https://images.proteinatlas.org/54424/984_H1_2_red_green.jpg		False			True	True
CNOT11	detail/nucleoplasm/CNOT11/CNOT11-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000158435-CNOT11/subcellular	https://images.proteinatlas.org/69823/1369_G3_1_red_green.jpg;https://images.proteinatlas.org/69823/1369_G3_4_red_green.jpg;https://images.proteinatlas.org/69823/1371_G3_1_red_green.jpg;https://images.proteinatlas.org/69823/1371_G3_3_red_green.jpg;https://images.proteinatlas.org/69823/1393_A11_2_red_green.jpg;https://images.proteinatlas.org/69823/1393_A11_3_red_green.jpg		False			True	True
CNOT7	detail/nucleoplasm/CNOT7/CNOT7-evaluation.md	True	6	Nuclear bodies (supported)	https://www.proteinatlas.org/ENSG00000198791-CNOT7/subcellular	https://images.proteinatlas.org/69543/1304_A12_4_red_green.jpg;https://images.proteinatlas.org/69543/1304_A12_6_red_green.jpg;https://images.proteinatlas.org/69543/1323_A12_1_red_green.jpg;https://images.proteinatlas.org/69543/1323_A12_2_red_green.jpg;https://images.proteinatlas.org/69543/1418_C10_1_red_green.jpg;https://images.proteinatlas.org/69543/1418_C10_3_red_green.jpg		False			True	True
CNPPD1	detail/nucleoplasm/CNPPD1/CNPPD1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000115649-CNPPD1/subcellular			False			False	False
CNTLN	detail/nucleoplasm/CNTLN/CNTLN-evaluation.md	True	2	Centrosome (supported)	https://www.proteinatlas.org/ENSG00000044459-CNTLN/subcellular	https://images.proteinatlas.org/7201/1595_H11_2_red_green.jpg;https://images.proteinatlas.org/7201/1595_H11_3_red_green.jpg		False			True	True
CSNK2A2	detail/nucleoplasm/CSNK2A2/CSNK2A2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000070770-CSNK2A2/subcellular			False			False	False
CSNK2A3	detail/nucleoplasm/CSNK2A3/CSNK2A3-evaluation.md	True	0				hpa_entry_not_found	False			False	False
CTDP1	detail/nucleoplasm/CTDP1/CTDP1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000060069-CTDP1/subcellular	https://images.proteinatlas.org/70389/1640_G1_1_red_green.jpg;https://images.proteinatlas.org/70389/1640_G1_2_red_green.jpg;https://images.proteinatlas.org/70389/1647_C11_31_red_green.jpg;https://images.proteinatlas.org/70389/1647_C11_32_red_green.jpg;https://images.proteinatlas.org/70389/1746_A7_11_cr5804b66b7c4a3_red_green.jpg;https://images.proteinatlas.org/70389/1746_A7_17_cr5954c69c25641_red_green.jpg		False			True	True
DIP2A	detail/nucleoplasm/DIP2A/DIP2A-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000160305-DIP2A/subcellular	https://images.proteinatlas.org/44692/1047_D8_5_red_green.jpg;https://images.proteinatlas.org/44692/1047_D8_7_red_green.jpg;https://images.proteinatlas.org/44692/1048_D8_1_red_green.jpg;https://images.proteinatlas.org/44692/1048_D8_2_red_green.jpg;https://images.proteinatlas.org/44692/1592_A11_2_red_green.jpg;https://images.proteinatlas.org/44692/1592_A11_8_red_green.jpg		False			True	True
DMC1	detail/nucleoplasm/DMC1/DMC1-evaluation.md	True	4	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000100206-DMC1/subcellular	https://images.proteinatlas.org/15397/944_D1_1_red_green.jpg;https://images.proteinatlas.org/15397/944_D1_2_red_green.jpg;https://images.proteinatlas.org/15397/947_D1_1_red_green.jpg;https://images.proteinatlas.org/15397/947_D1_2_red_green.jpg		False			True	True
DNAJC6	detail/nucleoplasm/DNAJC6/DNAJC6-evaluation.md	True	6	Cytosol (approved)	https://www.proteinatlas.org/ENSG00000116675-DNAJC6/subcellular	https://images.proteinatlas.org/31182/319_G3_1_red_green.jpg;https://images.proteinatlas.org/31182/319_G3_2_red_green.jpg;https://images.proteinatlas.org/31182/320_G3_1_red_green.jpg;https://images.proteinatlas.org/31182/320_G3_3_red_green.jpg;https://images.proteinatlas.org/31182/340_G3_2_red_green.jpg;https://images.proteinatlas.org/31182/340_G3_4_red_green.jpg		False			True	True
DNAJC8	detail/nucleoplasm/DNAJC8/DNAJC8-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000126698-DNAJC8/subcellular	https://images.proteinatlas.org/26275/1050_F1_1_red_green.jpg;https://images.proteinatlas.org/26275/1050_F1_3_red_green.jpg;https://images.proteinatlas.org/26275/2268_B5_110_red_green.jpg;https://images.proteinatlas.org/26275/2268_B5_42_red_green.jpg;https://images.proteinatlas.org/26275/917_C1_1_red_green.jpg;https://images.proteinatlas.org/26275/917_C1_2_red_green.jpg		False			True	True
DNAJC9	detail/nucleoplasm/DNAJC9/DNAJC9-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000213551-DNAJC9/subcellular	https://images.proteinatlas.org/35215/371_D1_3_red_green.jpg;https://images.proteinatlas.org/35215/371_D1_4_red_green.jpg;https://images.proteinatlas.org/35215/372_D1_1_red_green.jpg;https://images.proteinatlas.org/35215/372_D1_2_red_green.jpg;https://images.proteinatlas.org/35215/374_D1_1_red_green.jpg;https://images.proteinatlas.org/35215/374_D1_2_red_green.jpg		False			True	True
DST	detail/nucleoplasm/DST/DST-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000151914-DST/subcellular	https://images.proteinatlas.org/30200/319_F8_1_red_green.jpg;https://images.proteinatlas.org/30200/319_F8_2_red_green.jpg;https://images.proteinatlas.org/30200/320_F8_3_red_green.jpg;https://images.proteinatlas.org/30200/320_F8_4_red_green.jpg;https://images.proteinatlas.org/30200/340_F8_1_red_green.jpg;https://images.proteinatlas.org/30200/340_F8_2_red_green.jpg		False			True	True
DUSP1	detail/nucleoplasm/DUSP1/DUSP1-evaluation.md	True	6	Nucleoli (approved)	https://www.proteinatlas.org/ENSG00000120129-DUSP1/subcellular	https://images.proteinatlas.org/69577/1332_E12_1_red_green.jpg;https://images.proteinatlas.org/69577/1332_E12_2_red_green.jpg;https://images.proteinatlas.org/69577/1358_E12_1_red_green.jpg;https://images.proteinatlas.org/69577/1358_E12_2_red_green.jpg;https://images.proteinatlas.org/69577/1586_C7_1_red_green.jpg;https://images.proteinatlas.org/69577/1586_C7_2_red_green.jpg		False			True	True
DUSP10	detail/nucleoplasm/DUSP10/DUSP10-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000143507-DUSP10/subcellular	https://images.proteinatlas.org/16758/278_A4_1_red_green.jpg;https://images.proteinatlas.org/16758/278_A4_2_red_green.jpg;https://images.proteinatlas.org/16758/279_A4_1_red_green.jpg;https://images.proteinatlas.org/16758/279_A4_2_red_green.jpg;https://images.proteinatlas.org/16758/280_A4_1_red_green.jpg;https://images.proteinatlas.org/16758/280_A4_2_red_green.jpg		False			True	True
DUSP2	detail/nucleoplasm/DUSP2/DUSP2-evaluation.md	True	6	Nuclear membrane (supported)	https://www.proteinatlas.org/ENSG00000158050-DUSP2/subcellular	https://images.proteinatlas.org/71920/1337_C11_1_red_green.jpg;https://images.proteinatlas.org/71920/1337_C11_3_red_green.jpg;https://images.proteinatlas.org/71920/1338_C11_1_red_green.jpg;https://images.proteinatlas.org/71920/1338_C11_5_red_green.jpg;https://images.proteinatlas.org/71920/1422_E5_2_red_green.jpg;https://images.proteinatlas.org/71920/1422_E5_3_red_green.jpg		False			True	True
DUSP4	detail/nucleoplasm/DUSP4/DUSP4-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000120875-DUSP4/subcellular	https://images.proteinatlas.org/77183/1871_B3_21_cr5b50a149e58b7_red_green.jpg;https://images.proteinatlas.org/77183/1871_B3_2_cr5b50a149e3a7a_red_green.jpg;https://images.proteinatlas.org/77183/1931_F12_2_red_green.jpg;https://images.proteinatlas.org/77183/1931_F12_3_red_green.jpg;https://images.proteinatlas.org/77183/2108_E9_1_red_green.jpg;https://images.proteinatlas.org/77183/2108_E9_2_red_green.jpg		False			True	True
DUSP5	detail/nucleoplasm/DUSP5/DUSP5-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000138166-DUSP5/subcellular			False			False	False
DUSP6	detail/nucleoplasm/DUSP6/DUSP6-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000139318-DUSP6/subcellular	https://images.proteinatlas.org/53188/1026_B12_1_red_green.jpg;https://images.proteinatlas.org/53188/1026_B12_3_red_green.jpg;https://images.proteinatlas.org/53188/875_A9_5_red_green.jpg;https://images.proteinatlas.org/53188/875_A9_6_red_green.jpg;https://images.proteinatlas.org/53188/883_A9_1_red_green.jpg;https://images.proteinatlas.org/53188/883_A9_2_red_green.jpg		False			True	True
DUT	detail/nucleoplasm/DUT/DUT-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000128951-DUT/subcellular	https://images.proteinatlas.org/54422/849_E11_1_red_green.jpg;https://images.proteinatlas.org/54422/849_E11_2_red_green.jpg;https://images.proteinatlas.org/54422/869_E11_4_red_green.jpg;https://images.proteinatlas.org/54422/869_E11_5_red_green.jpg;https://images.proteinatlas.org/54422/885_E11_1_red_green.jpg;https://images.proteinatlas.org/54422/885_E11_2_red_green.jpg		False			True	True
EEF1AKMT4	detail/nucleoplasm/EEF1AKMT4/EEF1AKMT4-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000284753-EEF1AKMT4/subcellular	https://images.proteinatlas.org/62215/1106_A6_1_red_green.jpg;https://images.proteinatlas.org/62215/1106_A6_2_red_green.jpg;https://images.proteinatlas.org/62215/1148_A6_1_red_green.jpg;https://images.proteinatlas.org/62215/1148_A6_3_red_green.jpg;https://images.proteinatlas.org/62215/1192_G7_3_red_green.jpg;https://images.proteinatlas.org/62215/1192_G7_4_red_green.jpg		False			True	True
EML3	detail/nucleoplasm/EML3/EML3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000149499-EML3/subcellular			False			False	False
EPM2AIP1	detail/nucleoplasm/EPM2AIP1/EPM2AIP1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000178567-EPM2AIP1/subcellular			False			False	False
ERP29	detail/nucleoplasm/ERP29/ERP29-evaluation.md	True	0	Microtubules (uncertain)	https://www.proteinatlas.org/ENSG00000089248-ERP29/subcellular			False			False	False
ESCO1	detail/nucleoplasm/ESCO1/ESCO1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000141446-ESCO1/subcellular			False			False	False
EXOC1	detail/nucleoplasm/EXOC1/EXOC1-evaluation.md	True	0	Plasma membrane (uncertain)	https://www.proteinatlas.org/ENSG00000090989-EXOC1/subcellular			False			False	False
FAM110A	detail/nucleoplasm/FAM110A/FAM110A-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000125898-FAM110A/subcellular	https://images.proteinatlas.org/69240/1324_G9_4_red_green.jpg;https://images.proteinatlas.org/69240/1324_G9_5_red_green.jpg;https://images.proteinatlas.org/69240/1325_G9_1_red_green.jpg;https://images.proteinatlas.org/69240/1325_G9_2_red_green.jpg;https://images.proteinatlas.org/69240/1547_F4_5_red_green.jpg;https://images.proteinatlas.org/69240/1547_F4_6_red_green.jpg		False			True	True
FAM168B	detail/nucleoplasm/FAM168B/FAM168B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000152102-FAM168B/subcellular			False			False	False
FAM170A	detail/nucleoplasm/FAM170A/FAM170A-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000164334-FAM170A/subcellular			False			False	False
FAM209A	detail/nucleoplasm/FAM209A/FAM209A-evaluation.md	True	6	Plasma membrane (uncertain)	https://www.proteinatlas.org/ENSG00000124103-FAM209A/subcellular	https://images.proteinatlas.org/79442/2010_G6_1_blue_red_green.jpg;https://images.proteinatlas.org/79442/2010_G6_2_blue_red_green.jpg;https://images.proteinatlas.org/79442/2029_F4_21_cr615ec0c5ba68a_blue_red_green.jpg;https://images.proteinatlas.org/79442/2029_F4_8_cr615ec0c5b9f2c_blue_red_green.jpg;https://images.proteinatlas.org/79442/2070_E8_1_blue_red_green.jpg;https://images.proteinatlas.org/79442/2070_E8_5_blue_red_green.jpg		False			True	True
FAM209B	detail/nucleoplasm/FAM209B/FAM209B-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000213714-FAM209B/subcellular			False			False	False
FAM227A	detail/nucleoplasm/FAM227A/FAM227A-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000184949-FAM227A/subcellular	https://images.proteinatlas.org/3077/1276_F4_1_red_green.jpg;https://images.proteinatlas.org/3077/1276_F4_2_red_green.jpg;https://images.proteinatlas.org/3077/53_G1_1_red_green.jpg;https://images.proteinatlas.org/3077/53_G1_2_red_green.jpg;https://images.proteinatlas.org/3077/54_G1_1_red_green.jpg;https://images.proteinatlas.org/3077/54_G1_2_red_green.jpg		False			True	True
FANCB	detail/nucleoplasm/FANCB/FANCB-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000181544-FANCB/subcellular			False			False	False
FBXL5	detail/nucleoplasm/FBXL5/FBXL5-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000118564-FBXL5/subcellular			False			False	False
FBXO22	detail/nucleoplasm/FBXO22/FBXO22-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000167196-FBXO22/subcellular			False			False	False
FBXO24	detail/nucleoplasm/FBXO24/FBXO24-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000106336-FBXO24/subcellular			False			False	False
FBXO25	detail/nucleoplasm/FBXO25/FBXO25-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000147364-FBXO25/subcellular			False			False	False
HELT	detail/nucleoplasm/HELT/HELT-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000187821-HELT/subcellular			False			False	False
HMX1	detail/nucleoplasm/HMX1/HMX1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000215612-HMX1/subcellular			False			False	False
HMX2	detail/nucleoplasm/HMX2/HMX2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000188816-HMX2/subcellular			False			False	False
ICE1	detail/nucleoplasm/ICE1/ICE1-evaluation.md	True	4	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000164151-ICE1/subcellular	https://images.proteinatlas.org/61934/1163_C5_1_red_green.jpg;https://images.proteinatlas.org/61934/1163_C5_2_red_green.jpg;https://images.proteinatlas.org/61934/1276_D12_1_red_green.jpg;https://images.proteinatlas.org/61934/1276_D12_3_red_green.jpg		False			True	True
ICE2	detail/nucleoplasm/ICE2/ICE2-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000128915-ICE2/subcellular	https://images.proteinatlas.org/40058/2269_G4_116_red_green.jpg;https://images.proteinatlas.org/40058/2269_G4_88_red_green.jpg;https://images.proteinatlas.org/40058/412_F11_3_red_green.jpg;https://images.proteinatlas.org/40058/412_F11_4_red_green.jpg;https://images.proteinatlas.org/40058/419_F11_1_red_green.jpg;https://images.proteinatlas.org/40058/419_F11_2_red_green.jpg		False			True	True
IFRD2	detail/nucleoplasm/IFRD2/IFRD2-evaluation.md	True	4	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000214706-IFRD2/subcellular	https://images.proteinatlas.org/68560/1283_A12_2_red_green.jpg;https://images.proteinatlas.org/68560/1283_A12_3_red_green.jpg;https://images.proteinatlas.org/68560/1625_G7_1_red_green.jpg;https://images.proteinatlas.org/68560/1625_G7_2_red_green.jpg		False			True	True
IPMK	detail/nucleoplasm/IPMK/IPMK-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000151151-IPMK/subcellular	https://images.proteinatlas.org/37837/2134_F6_38_blue_red_green.jpg;https://images.proteinatlas.org/37837/2134_F6_78_blue_red_green.jpg;https://images.proteinatlas.org/37837/2152_C3_11_blue_red_green.jpg;https://images.proteinatlas.org/37837/2152_C3_35_blue_red_green.jpg;https://images.proteinatlas.org/37837/2176_C6_34_blue_red_green.jpg;https://images.proteinatlas.org/37837/2176_C6_77_blue_red_green.jpg		False			True	True
IRX1	detail/nucleoplasm/IRX1/IRX1-evaluation.md	True	6	Golgi apparatus (approved)	https://www.proteinatlas.org/ENSG00000170549-IRX1/subcellular	https://images.proteinatlas.org/43160/1779_A2_2_blue_red_green.jpg;https://images.proteinatlas.org/43160/1779_A2_5_blue_red_green.jpg;https://images.proteinatlas.org/43160/2265_B8_14_blue_red_green.jpg;https://images.proteinatlas.org/43160/2265_B8_37_blue_red_green.jpg;https://images.proteinatlas.org/43160/496_E10_1_blue_red_green.jpg;https://images.proteinatlas.org/43160/496_E10_2_blue_red_green.jpg		False			True	True
IRX2	detail/nucleoplasm/IRX2/IRX2-evaluation.md	True	2	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000170561-IRX2/subcellular	https://images.proteinatlas.org/50895/958_F12_1_red_green.jpg;https://images.proteinatlas.org/50895/958_F12_2_red_green.jpg		False			True	True
IRX4	detail/nucleoplasm/IRX4/IRX4-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000113430-IRX4/subcellular	https://images.proteinatlas.org/64094/1199_H5_2_red_green.jpg;https://images.proteinatlas.org/64094/1199_H5_6_red_green.jpg;https://images.proteinatlas.org/64094/1232_H5_3_red_green.jpg;https://images.proteinatlas.org/64094/1232_H5_4_red_green.jpg;https://images.proteinatlas.org/64094/1320_D2_1_red_green.jpg;https://images.proteinatlas.org/64094/1320_D2_2_red_green.jpg		False			True	True
IRX5	detail/nucleoplasm/IRX5/IRX5-evaluation.md	True	6	Nuclear speckles (approved)	https://www.proteinatlas.org/ENSG00000176842-IRX5/subcellular	https://images.proteinatlas.org/47130/1314_A6_2_red_green.jpg;https://images.proteinatlas.org/47130/1314_A6_3_red_green.jpg;https://images.proteinatlas.org/47130/1326_A6_1_red_green.jpg;https://images.proteinatlas.org/47130/1326_A6_3_red_green.jpg;https://images.proteinatlas.org/47130/1356_F9_2_red_green.jpg;https://images.proteinatlas.org/47130/1356_F9_3_red_green.jpg		False			True	True
IRX6	detail/nucleoplasm/IRX6/IRX6-evaluation.md	True	4	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000159387-IRX6/subcellular	https://images.proteinatlas.org/18332/1639_D1_1_blue_red_green.jpg;https://images.proteinatlas.org/18332/1639_D1_5_blue_red_green.jpg;https://images.proteinatlas.org/18332/1682_A2_1_blue_red_green.jpg;https://images.proteinatlas.org/18332/1682_A2_2_blue_red_green.jpg		False			True	True
ISX	detail/nucleoplasm/ISX/ISX-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000175329-ISX/subcellular	https://images.proteinatlas.org/60328/1405_E3_2_red_green.jpg;https://images.proteinatlas.org/60328/1405_E3_3_red_green.jpg;https://images.proteinatlas.org/60328/1408_E3_1_red_green.jpg;https://images.proteinatlas.org/60328/1408_E3_2_red_green.jpg;https://images.proteinatlas.org/60328/1524_G3_3_red_green.jpg;https://images.proteinatlas.org/60328/1524_G3_4_red_green.jpg		False			True	True
IVNS1ABP	detail/nucleoplasm/IVNS1ABP/IVNS1ABP-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000116679-IVNS1ABP/subcellular	https://images.proteinatlas.org/3405/77_G7_11_blue_red_green.jpg;https://images.proteinatlas.org/3405/77_G7_2_blue_red_green.jpg;https://images.proteinatlas.org/3405/78_G7_1_blue_red_green.jpg;https://images.proteinatlas.org/3405/78_G7_2_blue_red_green.jpg;https://images.proteinatlas.org/3405/92_G7_1_blue_red_green.jpg;https://images.proteinatlas.org/3405/92_G7_2_blue_red_green.jpg		False			True	True
IWS1	detail/nucleoplasm/IWS1/IWS1-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000163166-IWS1/subcellular	https://images.proteinatlas.org/61866/1101_G11_1_red_green.jpg;https://images.proteinatlas.org/61866/1101_G11_4_red_green.jpg;https://images.proteinatlas.org/61866/1135_G11_1_red_green.jpg;https://images.proteinatlas.org/61866/1135_G11_2_red_green.jpg;https://images.proteinatlas.org/61866/1261_C9_1_red_green.jpg;https://images.proteinatlas.org/61866/1261_C9_2_red_green.jpg		False			True	True
JADE2	detail/nucleoplasm/JADE2/JADE2-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000043143-JADE2/subcellular	https://images.proteinatlas.org/25959/258_E4_1_red_green.jpg;https://images.proteinatlas.org/25959/258_E4_2_red_green.jpg;https://images.proteinatlas.org/25959/259_E4_1_red_green.jpg;https://images.proteinatlas.org/25959/259_E4_2_red_green.jpg;https://images.proteinatlas.org/25959/260_E4_1_red_green.jpg;https://images.proteinatlas.org/25959/260_E4_2_red_green.jpg		False			True	True
LTA4H	detail/nucleoplasm/LTA4H/LTA4H-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000111144-LTA4H/subcellular	https://images.proteinatlas.org/8399/1033_H6_1_red_green.jpg;https://images.proteinatlas.org/8399/1033_H6_3_red_green.jpg;https://images.proteinatlas.org/8399/2269_C10_138_red_green.jpg;https://images.proteinatlas.org/8399/2269_C10_88_red_green.jpg;https://images.proteinatlas.org/8399/75_D10_1_red_green.jpg;https://images.proteinatlas.org/8399/75_D10_2_red_green.jpg		False			True	True
MIOS	detail/nucleoplasm/MIOS/MIOS-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000164654-MIOS/subcellular	https://images.proteinatlas.org/42928/518_H4_1_red_green.jpg;https://images.proteinatlas.org/42928/518_H4_2_red_green.jpg;https://images.proteinatlas.org/42928/530_H4_1_red_green.jpg;https://images.proteinatlas.org/42928/530_H4_2_red_green.jpg;https://images.proteinatlas.org/42928/558_H4_3_red_green.jpg;https://images.proteinatlas.org/42928/558_H4_5_red_green.jpg		False			True	True
MKKS	detail/nucleoplasm/MKKS/MKKS-evaluation.md	True	6	Centrosome (supported)	https://www.proteinatlas.org/ENSG00000125863-MKKS/subcellular	https://images.proteinatlas.org/44233/2120_B7_44_blue_red_green.jpg;https://images.proteinatlas.org/44233/2120_B7_6_blue_red_green.jpg;https://images.proteinatlas.org/44233/2131_C10_19_blue_red_green.jpg;https://images.proteinatlas.org/44233/2131_C10_37_blue_red_green.jpg;https://images.proteinatlas.org/44233/2168_D9_11_blue_red_green.jpg;https://images.proteinatlas.org/44233/2168_D9_68_blue_red_green.jpg		False			True	True
MLXIPL	detail/nucleoplasm/MLXIPL/MLXIPL-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000009950-MLXIPL/subcellular	https://images.proteinatlas.org/64640/1209_C1_1_red_green.jpg;https://images.proteinatlas.org/64640/1209_C1_2_red_green.jpg;https://images.proteinatlas.org/64640/1215_C1_1_red_green.jpg;https://images.proteinatlas.org/64640/1215_C1_3_red_green.jpg;https://images.proteinatlas.org/64640/1294_D5_1_red_green.jpg;https://images.proteinatlas.org/64640/1294_D5_3_red_green.jpg		False			True	True
MMS19	detail/nucleoplasm/MMS19/MMS19-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000155229-MMS19/subcellular	https://images.proteinatlas.org/51936/1028_E5_1_red_green.jpg;https://images.proteinatlas.org/51936/1028_E5_2_red_green.jpg;https://images.proteinatlas.org/51936/802_E5_1_red_green.jpg;https://images.proteinatlas.org/51936/802_E5_2_red_green.jpg;https://images.proteinatlas.org/51936/840_C8_1_red_green.jpg;https://images.proteinatlas.org/51936/840_C8_2_red_green.jpg		False			True	True
MMS22L	detail/nucleoplasm/MMS22L/MMS22L-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000146263-MMS22L/subcellular	https://images.proteinatlas.org/67042/1237_F6_1_red_green.jpg;https://images.proteinatlas.org/67042/1237_F6_2_red_green.jpg;https://images.proteinatlas.org/67042/1284_C10_4_red_green.jpg;https://images.proteinatlas.org/67042/1284_C10_5_red_green.jpg;https://images.proteinatlas.org/67042/1754_F6_13_cr57f3ed192abcf_red_green.jpg;https://images.proteinatlas.org/67042/1754_F6_18_cr57f3ed2cb7320_red_green.jpg		False			True	True
