batch_id	gene	current_path	status	current_lines	current_chars	risk	issues	excel_sheet	excel_row	hpa_loc	hpa_score	priority
68	DOLK	detail/rejected/DOLK/DOLK-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	599			1
68	DRC1	detail/rejected/DRC1/DRC1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	326		3	1
68	DSEL	detail/rejected/DSEL/DSEL-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	10	Nucleoli|Nucleoplasm	6	1
68	DTD1	detail/rejected/DTD1/DTD1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	317			1
68	DTWD1	detail/rejected/DTWD1/DTWD1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	487	Nucleoli	6	1
69	DTWD2	detail/rejected/DTWD2/DTWD2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	324		3	1
69	DTX3	detail/rejected/DTX3/DTX3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1119	Nucleoplasm	6	1
69	DYNC1I1	detail/rejected/DYNC1I1/DYNC1I1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	325		3	1
69	DYNLL1	detail/rejected/DYNLL1/DYNLL1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1309	Nucleoplasm	4	1
69	DYNLL2	detail/rejected/DYNLL2/DYNLL2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	60	Nucleoli	3	1
70	DYNLT3	detail/rejected/DYNLT3/DYNLT3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1334	Nuclear speckles|Nucleoplasm	6	1
70	DYRK3	detail/rejected/DYRK3/DYRK3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	965	Nucleoli|Nucleoli fibrillar center|Nucleoplasm	4	1
70	DYRK4	detail/rejected/DYRK4/DYRK4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	750			1
70	EAPP	detail/rejected/EAPP/EAPP-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1156	Nucleoli	6	1
70	ECPAS	detail/rejected/ECPAS/ECPAS-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	97	Nucleoplasm	6	1
71	ECT2L	detail/rejected/ECT2L/ECT2L-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	752	Nuclear bodies|Nucleoli|Nucleoplasm	6	1
71	EEF1AKMT3	detail/rejected/EEF1AKMT3/EEF1AKMT3-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	86		3	1
71	EEF1D	detail/rejected/EEF1D/EEF1D-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1337	Nucleoplasm	3	1
71	EEF1E1	detail/rejected/EEF1E1/EEF1E1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	496	Nucleoplasm	4	1
71	EEFSEC	detail/rejected/EEFSEC/EEFSEC-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	488	Nuclear membrane|Nucleoplasm	6	1
72	EEPD1	detail/rejected/EEPD1/EEPD1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	966		3	1
72	EFCAB13	detail/rejected/EFCAB13/EFCAB13-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	601			1
72	EFCAB6	detail/rejected/EFCAB6/EFCAB6-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	329	Nucleoplasm	3	1
72	EFCC1	detail/rejected/EFCC1/EFCC1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	328	Chromosome|Mitotic chromosome|Nucleoli|Nucleoli rim	6	1
72	EID1	detail/rejected/EID1/EID1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1122	Nucleoplasm	6	1
73	EID2	detail/rejected/EID2/EID2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	751	Nucleoplasm	3	1
73	EID3	detail/rejected/EID3/EID3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1335	Nucleoplasm	4	1
73	EIPR1	detail/rejected/EIPR1/EIPR1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	327		3	1
73	ELFN1	detail/rejected/ELFN1/ELFN1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1043	Nucleoplasm	3	1
73	ELFN2	detail/rejected/ELFN2/ELFN2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	870		3	1
74	ELMOD1	detail/rejected/ELMOD1/ELMOD1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	330	Nucleoplasm	3	1
74	ELOC	detail/rejected/ELOC/ELOC-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1237	Nuclear membrane	6	1
74	EME2	detail/rejected/EME2/EME2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	602		3	1
74	EML3	detail/rejected/EML3/EML3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1042	Nucleoli|Nucleoli fibrillar center	6	1
74	ENDOV	detail/rejected/ENDOV/ENDOV-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1193			1
75	ENOPH1	detail/rejected/ENOPH1/ENOPH1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	331		3	1
75	ENTREP3	detail/rejected/ENTREP3/ENTREP3-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	11			1
75	EPB41	detail/rejected/EPB41/EPB41-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1010	Nucleoplasm	3	1
75	EPN1	detail/rejected/EPN1/EPN1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1157	Nucleoplasm	3	1
75	EPN3	detail/rejected/EPN3/EPN3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	967		3	1
76	EQTN	detail/rejected/EQTN/EQTN-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	332	Nucleoplasm	3	1
76	ERAP1	detail/rejected/ERAP1/ERAP1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	940			1
76	ERCC8	detail/rejected/ERCC8/ERCC8-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	603			1
76	ERGIC1	detail/rejected/ERGIC1/ERGIC1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	37			1
76	ERGIC2	detail/rejected/ERGIC2/ERGIC2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	190	Nucleoplasm	3	1
77	ERI3	detail/rejected/ERI3/ERI3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1194			1
77	ERICH1	detail/rejected/ERICH1/ERICH1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	351	Nucleoplasm	6	1
77	ERICH3	detail/rejected/ERICH3/ERICH3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	246	Nuclear bodies|Nucleoplasm	6	1
77	ERP29	detail/rejected/ERP29/ERP29-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1121		2	1
77	ESF1	detail/rejected/ESF1/ESF1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1336	Nucleoplasm	6	1
78	ETAA1	detail/rejected/ETAA1/ETAA1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1257	Nucleoplasm	6	1
78	ETNK1	detail/rejected/ETNK1/ETNK1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	108	Nucleoplasm	6	1
78	EVC2	detail/rejected/EVC2/EVC2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	333	Nucleoplasm	6	1
78	EVI5	detail/rejected/EVI5/EVI5-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1256		3	1
78	EXOC3L2	detail/rejected/EXOC3L2/EXOC3L2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1338	Nucleoli|Nucleoli fibrillar center|Nucleoplasm	6	1
79	EYA4	detail/rejected/EYA4/EYA4-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1044	Nucleoplasm	3	1
79	F8A2	detail/rejected/F8A2/F8A2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	588	Nucleoplasm	6	1
79	FA2H	detail/rejected/FA2H/FA2H-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	699	Nucleoli|Nucleoplasm	3	1
79	FADS3	detail/rejected/FADS3/FADS3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1125	Nucleoli|Nucleoli fibrillar center|Nucleoplasm	4	1
79	FAM107A	detail/rejected/FAM107A/FAM107A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1013		3	1
80	FAM107B	detail/rejected/FAM107B/FAM107B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	753	Nucleoplasm	6	1
80	FAM110C	detail/rejected/FAM110C/FAM110C-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	604	Nucleoplasm	6	1
80	FAM111A	detail/rejected/FAM111A/FAM111A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1339	Nucleoplasm	3	1
80	FAM111B	detail/rejected/FAM111B/FAM111B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1340	Nucleoplasm	4	1
80	FAM114A1	detail/rejected/FAM114A1/FAM114A1-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1258	Nucleoplasm	6	1
81	FAM120B	detail/rejected/FAM120B/FAM120B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	210	Nuclear bodies	3	1
81	FAM120C	detail/rejected/FAM120C/FAM120C-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	102	Nucleoplasm	3	1
81	FAM124B	detail/rejected/FAM124B/FAM124B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	335	Nucleoli|Nucleoli rim	6	1
81	FAM131B	detail/rejected/FAM131B/FAM131B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1124	Nucleoplasm	6	1
81	FAM133A	detail/rejected/FAM133A/FAM133A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	254	Nucleoplasm	6	1
82	FAM133B	detail/rejected/FAM133B/FAM133B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1045	Nucleoplasm	3	1
82	FAM13B	detail/rejected/FAM13B/FAM13B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1123	Nucleoplasm	6	1
82	FAM161A	detail/rejected/FAM161A/FAM161A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	522	Nucleoplasm	6	1
82	FAM168A	detail/rejected/FAM168A/FAM168A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	605	Nucleoli	6	1
82	FAM177A1	detail/rejected/FAM177A1/FAM177A1-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	336	Chromosome|Mitotic chromosome|Nuclear bodies|Nucleoli|Nucleoli rim	6	1
83	FAM181B	detail/rejected/FAM181B/FAM181B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	968		3	1
83	FAM186A	detail/rejected/FAM186A/FAM186A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	337	Nucleoli|Nucleoplasm	5	1
83	FAM193A	detail/rejected/FAM193A/FAM193A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	969	Nuclear speckles|Nucleoplasm	4	1
83	FAM20B	detail/rejected/FAM20B/FAM20B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	334			1
83	FAM219A	detail/rejected/FAM219A/FAM219A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	338	Nucleoplasm	6	1
84	FAM222B	detail/rejected/FAM222B/FAM222B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	606	Nucleoplasm	6	1
84	FAM241B	detail/rejected/FAM241B/FAM241B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	12			1
84	FAM50B	detail/rejected/FAM50B/FAM50B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	754	Nucleoplasm	6	1
84	FAM53A	detail/rejected/FAM53A/FAM53A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	339	Nucleoplasm	4	1
84	FAM78A	detail/rejected/FAM78A/FAM78A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	755	Nucleoplasm	6	1
85	FAM81A	detail/rejected/FAM81A/FAM81A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1046			1
85	FAM98B	detail/rejected/FAM98B/FAM98B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	970	Nucleoplasm	3	1
85	FAM98C	detail/rejected/FAM98C/FAM98C-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	756	Nucleoplasm	6	1
85	FAR2	detail/rejected/FAR2/FAR2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1259	Nucleoli	4	1
85	FBLIM1	detail/rejected/FBLIM1/FBLIM1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	612	Nuclear bodies|Nucleoplasm	6	1
86	FBRS	detail/rejected/FBRS/FBRS-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	835		3	1
86	FBXL2	detail/rejected/FBXL2/FBXL2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	871	Nucleoli|Nucleoplasm	3	1
86	FBXL21P	detail/rejected/FBXL21P/FBXL21P-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	61	Nucleoli|Nucleoplasm	3	1
86	FBXO10	detail/rejected/FBXO10/FBXO10-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	872	Nucleoli|Nucleoli fibrillar center	3	1
86	FBXO16	detail/rejected/FBXO16/FBXO16-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	607	Nuclear speckles	6	1
87	FBXO25	detail/rejected/FBXO25/FBXO25-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1260	Nuclear speckles	3	1
87	FBXO3	detail/rejected/FBXO3/FBXO3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	608	Nucleoplasm	6	1
87	FBXO31	detail/rejected/FBXO31/FBXO31-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	609	Nucleoplasm	6	1
87	FBXO33	detail/rejected/FBXO33/FBXO33-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	682	Nuclear speckles	6	1
87	FBXO34	detail/rejected/FBXO34/FBXO34-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	610	Nucleoli|Nucleoplasm	6	1
88	FBXO41	detail/rejected/FBXO41/FBXO41-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	611	Nucleoli|Nucleoplasm	6	1
88	FBXO44	detail/rejected/FBXO44/FBXO44-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1195	Nucleoplasm	6	1
88	FBXO46	detail/rejected/FBXO46/FBXO46-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	873	Nucleoli|Nucleoplasm	6	1
88	FBXO5	detail/rejected/FBXO5/FBXO5-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1022		2	1
88	FBXO7	detail/rejected/FBXO7/FBXO7-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1261	Nucleoli|Nucleoli rim|Nucleoplasm	6	1
89	FBXO8	detail/rejected/FBXO8/FBXO8-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	874	Nuclear speckles|Nucleoplasm	3	1
89	FBXW10B	detail/rejected/FBXW10B/FBXW10B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	160	Nucleoplasm	3	1
89	FBXW2	detail/rejected/FBXW2/FBXW2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	542	Nucleoli|Nucleoli fibrillar center	3	1
89	FCF1	detail/rejected/FCF1/FCF1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1383	Nuclear membrane|Nucleoli|Nucleoli rim	3	1
89	FEM1B	detail/rejected/FEM1B/FEM1B-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1341	Nucleoplasm	3	1
90	FERMT2	detail/rejected/FERMT2/FERMT2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1241	Nucleoplasm	6	1
90	FERRY3	detail/rejected/FERRY3/FERRY3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	230	Nucleoplasm	3	1
90	FGF11	detail/rejected/FGF11/FGF11-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1299	Nucleoplasm	3	1
90	FGF14	detail/rejected/FGF14/FGF14-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1385	Nucleoplasm	6	1
90	FHAD1	detail/rejected/FHAD1/FHAD1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	343	Nuclear speckles	4	1
91	FICD	detail/rejected/FICD/FICD-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	178	Nucleoplasm	3	1
91	FIGN	detail/rejected/FIGN/FIGN-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1262	Nucleoplasm	6	1
91	FILIP1L	detail/rejected/FILIP1L/FILIP1L-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1316	Nucleoplasm	6	1
91	FKBP14	detail/rejected/FKBP14/FKBP14-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	342		3	1
91	FKBP3	detail/rejected/FKBP3/FKBP3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	701	Nucleoplasm	3	1
92	FKBP6	detail/rejected/FKBP6/FKBP6-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1263	Nucleoplasm	6	1
92	FKBPL	detail/rejected/FKBPL/FKBPL-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	87			1
92	FKTN	detail/rejected/FKTN/FKTN-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1197	Nucleoli|Nucleoplasm	3	1
92	FLYWCH2	detail/rejected/FLYWCH2/FLYWCH2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	613	Nucleoplasm	6	1
92	FN3KRP	detail/rejected/FN3KRP/FN3KRP-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1343	Nucleoplasm	6	1
93	FNDC3A	detail/rejected/FNDC3A/FNDC3A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	341	Nuclear speckles	4	1
93	FOXD4	detail/rejected/FOXD4/FOXD4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	344	Nucleoli|Nucleoplasm	2	1
93	FOXD4L1	detail/rejected/FOXD4L1/FOXD4L1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	183	Nucleoplasm	6	1
93	FOXD4L4	detail/rejected/FOXD4L4/FOXD4L4-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	149	Nucleoli|Nucleoli rim	3	1
93	FOXD4L6	detail/rejected/FOXD4L6/FOXD4L6-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1342	Nuclear bodies|Nucleoplasm	6	1
94	FOXL2NB	detail/rejected/FOXL2NB/FOXL2NB-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	757		3	1
94	FOXL3	detail/rejected/FOXL3/FOXL3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	62	Nucleoli|Nucleoplasm	3	1
94	FRA10AC1	detail/rejected/FRA10AC1/FRA10AC1-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	758	Nuclear speckles|Nucleoplasm	6	1
94	FRAT2	detail/rejected/FRAT2/FRAT2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1047			1
94	FRMD4A	detail/rejected/FRMD4A/FRMD4A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	340	Nucleoli|Nucleoplasm	4	1
95	FSD2	detail/rejected/FSD2/FSD2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	245	Nucleoli|Nucleoplasm	4	1
95	FUT9	detail/rejected/FUT9/FUT9-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1196			1
95	FYB1	detail/rejected/FYB1/FYB1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	759	Nucleoplasm	6	1
95	Fcor	detail/rejected/Fcor/Fcor-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	263	Nucleoplasm	6	1
95	GAB3	detail/rejected/GAB3/GAB3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	875	Nucleoplasm	3	1
96	GABARAPL2	detail/rejected/GABARAPL2/GABARAPL2-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1098	Nucleoplasm	6	1
96	GALNT10	detail/rejected/GALNT10/GALNT10-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	814	Nucleoplasm	6	1
96	GALNT12	detail/rejected/GALNT12/GALNT12-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	897		3	1
96	GALNT14	detail/rejected/GALNT14/GALNT14-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1165	Nucleoli	3	1
96	GALNT17	detail/rejected/GALNT17/GALNT17-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1219	Nucleoplasm	6	1
97	GALNT5	detail/rejected/GALNT5/GALNT5-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	511	Nucleoli	4	1
97	GALNT6	detail/rejected/GALNT6/GALNT6-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1064		3	1
97	GAREM1	detail/rejected/GAREM1/GAREM1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	355	Nucleoplasm	3	1
97	GARIN1A	detail/rejected/GARIN1A/GARIN1A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	63	Nucleoplasm	3	1
97	GARIN5A	detail/rejected/GARIN5A/GARIN5A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	13	Nucleoplasm	3	1
98	GARRE1	detail/rejected/GARRE1/GARRE1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	354	Nucleoplasm	3	1
98	GASK1B	detail/rejected/GASK1B/GASK1B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	116	Nucleoli|Nucleoplasm	3	1
98	GBP3	detail/rejected/GBP3/GBP3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1199	Nucleoplasm	4	1
98	GBX1	detail/rejected/GBX1/GBX1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1198	Nucleoplasm	6	1
98	GCC2	detail/rejected/GCC2/GCC2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	615	Nuclear bodies	6	1
99	GCNA	detail/rejected/GCNA/GCNA-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	971	Chromosome|Mitotic chromosome|Nucleoli	5	1
99	GCNT1	detail/rejected/GCNT1/GCNT1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	972	Nucleoplasm	3	1
99	GCNT4	detail/rejected/GCNT4/GCNT4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	614	Nucleoplasm	6	1
99	GDPD3	detail/rejected/GDPD3/GDPD3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1127			1
99	GEMIN8	detail/rejected/GEMIN8/GEMIN8-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	1345	Nucleoli|Nucleoplasm	6	1
100	GET3	detail/rejected/GET3/GET3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	重新pa一下	935	Nucleoplasm	6	1
