gene	is_new
NAV2	false
NAV3	false
NBAS	false
NBEAL1	false
NBN	false
NBPF3	false
NBPF4	false
NBPF6	false
NBR1	false
NCAPD2	false
NCAPD3	false
NCAPG2	false
NCAPH	false
NCAPH2	false
NCBP1	false
NCBP2	false
NCBP3	false
NCK1	false
NCKAP5	false
NCKIPSD	false
NCL	false
NCLN	false
NCOA1	false
NCOA2	false
NCOA3	false
NCOA4	false
NCOA5	false
NCOA6	false
NCOA7	false
NCOR1	false
NCOR2	false
NDC1	false
NDC80	false
NDE1	false
NDEL1	false
NDN	false
NDOR1	false
NDRG2	false
NDUFA9	false
NECAB1	false
NEDD1	false
NEDD4	false
NEDD8	false
NEDD9	false
NEFH	false
NEFL	false
NEIL1	false
NEIL2	false
NEIL3	false
NEK1	false
NEK10	false
NEK11	false
NEK2	false
NEK5	false
NEK6	false
NEK7	false
NEK8	false
NEK9	false
NELFA	false
NELFB	false
NELFCD	false
NEMF	false
NEMP1	false
NEMP2	false
NET1	false
NEUROD1	false
NEUROD2	false
NEUROD4	false
NEUROD6	false
NEUROG1	false
NEUROG2	false
NEUROG3	false
NEXMIF	false
NF1	false
NF2	false
NFAT5	false
NFATC1	false
NFATC2	false
NFATC2IP	false
NFATC3	false
NFATC4	false
NFE2	false
NFE2L1	false
NFE2L2	false
NFE2L3	false
NFIA	false
NFIB	false
NFIC	false
NFIL3	false
NFILZ	false
NFIX	false
NFKBIA	false
NFKBIB	false
NFKBID	false
NFKBIE	false
NFKBIL1	false
NFKBIZ	false
NFRKB	false
NFS1	false
NFU1	false
NFX1	false
NFYA	false
NFYB	false
NFYC	false
NGDN	false
NGFR	false
NHEJ1	false
NHLH1	false
NHLH2	false
NHLRC1	false
NHLRC2	false
NHSL1	false
NHSL2	false
NHSL3	false
NIBAN2	false
NICN1	false
NIF3L1	false
NIFK	false
NIN	false
NINL	false
NIP7	false
NIPAL3	false
NIPBL	false
NKAP	false
NKAPL	false
NKIRAS2	false
NKPD1	false
NKRF	false
NKTR	false
NLE1	false
NLK	false
NMD3	false
NME7	false
NME8	false
NMI	false
NMNAT1	false
NMRAL1	false
NMRK1	false
NMRK2	false
NOBOX	false
NOC2L	false
NOC3L	false
NOCT	false
NOM1	false
NONO	false
NOPCHAP1	false
NOS1	false
NOS1AP	false
NOSIP	false
NOTCH1	false
NOTCH3	false
NOTO	false
NPAS1	false
NPAS2	false
NPAS3	false
NPAS4	false
NPAT	false
NPDC1	false
NPEPL1	false
NPEPPS	false
NPHP3	false
NPHP4	false
NPLOC4	false
NPM1	false
NPM2	false
NPM3	false
NPR1	false
NPTXR	false
NQO2	false
NRARP	false
NRBF2	false
NRDE2	false
NRF1	false
NRIP1	false
NRIP2	false
NRK	false
NRL	false
NRM	false
NRSN2	false
NSA2	false
NSFL1C	false
NSL1	false
NSMAF	false
NSMCE1	false
NSMCE2	false
NSMCE3	false
NSMCE4A	false
NSMF	false
NSRP1	false
NSUN5	false
NT5C1B	false
NT5C3A	false
NT5DC1	false
NTAN1	false
NTAQ1	false
NTMT1	false
NTMT2	false
NTRK3	false
NUAK1	false
NUAK2	false
NUB1	false
NUBP1	false
NUBP2	false
NUCKS1	false
NUDC	false
NUDCD1	false
NUDCD2	false
NUDT14	false
NUDT6	false
NUDT8	false
NUF2	false
NUFIP1	false
NUFIP2	false
NUGGC	false
NUMA1	false
NUP37	false
NUP43	false
NUP62	false
NUP62CL	false
NUPR1	false
NUPR2	false
NUS1	false
NUSAP1	false
NUTF2	false
NUTM1	false
NUTM2A	false
NUTM2B	false
NUTM2D	false
NUTM2E	false
NUTM2F	false
NUTM2G	false
NVL	false
NWD1	false
NXF2B	false
NXN	false
NXPE2	false
NYAP2	false
NYNRIN	false
Naa11	false
Nat8f3	false
Ncbp2	false
Nme2	false
Nsun5	false
OAF	false
OARD1	false
OAS3	false
OASL	false
OAZ2	false
OAZ3	false
OBI1	false
ODAM	false
ODR4	false
OFD1	false
OGA	false
OGFOD1	false
OGFOD2	false
OGFOD3	false
OGFR	false
OGFRL1	false
OGG1	false
OGT	false
OIP5	false
OLA1	false
OLFM2	false
OLIG1	false
OLIG2	false
OLIG3	false
ONECUT1	false
ONECUT2	false
ONECUT3	false
OOEP	false
OPHN1	false
OPLAH	false
OSBP	false
OSBPL10	false
OSBPL11	false
OSBPL1A	false
OSBPL3	false
OSBPL7	false
OSBPL8	false
OSER1	false
OSGEP	false
OSGIN1	false
OSGIN2	false
OSMR	false
OSR1	false
OSR2	false
OSTM1	false
OTP	false
OTUD3	false
OTUD4	false
OTUD5	false
OTUD6B	false
OTULINL	false
OTX1	false
OTX2	false
OVCA2	false
OXNAD1	false
Obox1	false
Obox3	false
Obox4	false
Obox5	false
Obox6	false
Obox7	false
Obox8	false
Oog1	false
P2RX6	false
P3H2	false
P3H3	false
PA2G4	false
PAAF1	false
PABIR1	false
PABIR2	false
PABIR3	false
PABPC1L	false
PABPN1	false
PACRGL	false
PACS1	false
PADI1	false
PADI3	false
PADI4	false
PADI6	false
PAF1	false
PAFAH1B1	false
PAFAH1B2	false
PAGE1	false
PAGE3	false
PAGR1	false
PAK1IP1	false
PAK2	false
PAK5	false
PALB2	false
PAN2	false
PAN3	false
PANK1	false
PANO1	false
PAOX	false
PAPOLA	false
PAPOLB	false
PAPOLG	false
PAPSS1	false
PARG	false
PARK7	false
PARN	false
PASD1	false
PASK	false
PATL2	false
PAWR	false
PAX1	false
PAX2	false
PAX3	false
PAX4	false
PAX5	false
PAX6	false
PAX7	false
PAX8	false
PAX9	false
PAXBP1	false
PAXIP1	false
PAXX	false
PBDC1	false
PBOV1	false
PBRM1	false
PBX1	false
PBX2	false
PBX3	false
PBX4	false
PBXIP1	false
PCBD1	false
PCBP3	false
PCED1A	false
PCGF1	false
PCGF3	false
PCGF5	false
PCGF6	false
PCID2	false
PCLAF	false
PCLO	false
PCMTD1	false
PCMTD2	false
PCNA	false
PCNP	false
PCNX1	false
PCP2	false
PCP4	false
PCP4L1	false
PCTP	false
PCYT1A	false
PCYT2	false
PDC	false
PDIK1L	false
PDLIM2	false
PDLIM4	false
PDLIM5	false
PDS5A	false
PDS5B	false
PDX1	false
PDXK	false
PDZD7	false
PDZD9	false
PDZRN3	false
PEA15	false
PEF1	false
PEG10	false
PELI1	false
PELI2	false
PELI3	false
PELP1	false
PEPD	false
PER1	false
PER2	false
PER3	false
PERM1	false
PES1	false
PFKL	false
PFN3	false
PHC1	false
PHC2	false
PHC3	false
PHF1	false
PHF10	false
PHF12	false
PHF13	false
PHF14	false
PHF19	false
PHF2	false
PHF20	false
PHF20L1	false
PHF21A	false
PHF21B	false
PHF23	false
PHF3	false
PHF6	false
PHF7	false
PHF8	false
PHGDH	false
PHIP	false
PHLDA1	false
PHLDA2	false
PHLDB1	false
PHLDB3	false
PHLPP1	false
PHLPP2	false
PHOSPHO2	false
PHOX2A	false
PHOX2B	false
PHPT1	false
PHTF1	false
PHTF2	false
PHYHD1	false
PHYHIP	false
PIANP	false
PIDD1	false
PIERCE1	false
PIF1	false
PIGX	false
PIH1D1	false
PIH1D2	false
PIK3R3	false
PIM1	false
PIMREG	false
PIN4	false
PINX1	false
PIR	false
PITPNA	false
PITPNC1	false
PITX1	false
PITX2	false
PITX3	false
PIWIL4	false
PJA1	false
PKIG	false
PKM	false
PKMYT1	false
PKN2	false
PKN3	false
PKNOX1	false
PKNOX2	false
PKP1	false
PKP2	false
PKP3	false
PLA2G4A	false
PLA2G4C	false
PLA2G4D	false
PLAA	false
PLAAT1	false
PLAAT5	false
PLAC8L1	false
PLCB1	false
PLCB3	false
PLCD4	false
PLCG2	false
PLCXD2	false
PLCZ1	false
PLD3	false
PLD4	false
PLEK	false
PLEKHA1	false
PLEKHA2	false
PLEKHA5	false
PLEKHA7	false
PLEKHA8	false
PLEKHG1	false
PLEKHG2	false
PLEKHG4B	false
PLEKHO2	false
PLK1	false
PLK2	false
PLK3	false
PLK4	false
PLK5	false
PLOD1	false
PLOD2	false
PLPP4	false
PLPP6	false
PLPP7	false
PLPPR2	false
PLPPR3	false
PLRG1	false
PLSCR1	false
PLSCR2	false
PLSCR4	false
PLXDC2	false
PM20D2	false
PMF1	false
PMFBP1	false
PML	false
PMM2	false
PNCK	false
PNKP	false
PNMA8A	false
PNN	false
PNPLA3	false
PNPO	false
PNRC1	false
PNRC2	false
POC1B	false
POF1B	false
POFUT3	false
POFUT4	false
POGLUT2	false
POGLUT3	false
POMT2	false
POPDC3	false
POR	false
POU1F1	false
POU2AF1	false
POU2AF2	false
POU2AF3	false
POU2F1	false
POU2F2	false
POU2F3	false
POU3F1	false
POU3F2	false
POU3F3	false
POU3F4	false
POU4F1	false
POU4F2	false
POU4F3	false
POU5F1	false
POU5F1B	false
POU5F2	false
POU6F1	false
POU6F2	false
PP2D1	false
PPARA	false
PPARD	false
PPARG	false
PPARGC1A	false
PPARGC1B	false
PPDPF	false
PPHLN1	false
PPIB	false
PPID	false
PPIE	false
PPIG	false
PPIL1	false
PPIL2	false
PPIL3	false
PPIL4	false
PPIL6	false
PPM1A	false
PPM1B	false
PPM1D	false
PPM1E	false
PPM1F	false
PPM1G	false
PPRC1	false
PPWD1	false
PQBP1	false
PRAC1	false
PRAC2	false
PRAG1	false
PRAME	false
PRAMEF12	false
PRC1	false
PRCC	false
PRDM11	false
PREB	false
PRELID2	false
PRELID3B	false
PREPL	false
PRICKLE1	false
PRICKLE2	false
PRIM2	false
PRIMPOL	false
PRKAA1	false
PRKAA2	false
PRKCB	false
PRKCI	false
PRKD2	false
PRKDC	false
PRKN	false
PRKRA	false
PRKRIP1	false
PRKX	false
PRM1	false
PRM2	false
PRM3	false
PROB1	false
PROCA1	false
PRODH2	false
PROP1	false
PROSER1	false
PROX1	false
PROX2	false
PRPS2	false
PRPSAP2	false
PRR11	false
PRR12	false
PRR13	false
PRR14	false
PRR14L	false
PRR16	false
PRR19	false
PRR22	false
PRR23A	false
PRR23B	false
PRR23C	false
PRR23E	false
PRR29	false
PRR3	false
PRR32	false
PRR35	false
PRR36	false
PRR7	false
PRR9	false
PRRC2A	false
PRRC2B	false
PRRG1	false
PRRT3	false
PRRT4	false
PRRX1	false
PRRX2	false
PRTFDC1	false
PRUNE1	false
PRXL2B	false
PSKH2	false
PSORS1C1	false
PSPC1	false
PSRC1	false
PSTK	false
PTBP3	false
PTCH2	false
PTEN	false
PTER	false
PTF1A	false
PTGES2	false
PTGES3	false
PTGR3	false
PTGS2	false
PTH1R	false
PTHLH	false
PTK6	false
PTMA	false
PTMS	false
PTOV1	false
PTPA	false
PTRHD1	false
PTTG1IP	false
PTTG2	false
PUDP	false
PURA	false
PURB	false
PURG	false
PUS1	false
PUS10	false
PUS3	false
PUS7	false
PUS7L	false
PVALB	false
PWP1	false
PWP2	false
PWWP2A	false
PWWP2B	false
PWWP3A	false
PXMP4	false
PYCARD	false
PYDC2	false
PYGO1	false
PYGO2	false
PYHIN1	false
PYM1	false
PYROXD1	false
Pak6	false
Phf11a	false
Pin1	false
Pmf1	false
Ppan	false
Pttg1	false
QRICH1	false
QRICH2	false
QSER1	false
QTGAL	false
QTMAN	false
R3HCC1	false
R3HCC1L	false
R3HDM1	false
R3HDM2	false
R3HDM4	false
RAB24	false
RAB34	false
RAB3GAP1	false
RAB3IP	false
RAB6C	false
RABGEF1	false
RABL6	false
RAC1	false
RACGAP1	false
RACK1	false
RAI1	false
RAI14	false
RALGAPA1	false
RALGAPB	false
RALGDS	false
RAMACL	false
RARA	false
RARB	false
RARG	false
RARS1	false
RASAL3	false
RASD1	false
RASGEF1B	false
RASL11A	false
RASL11B	false
RAX	false
RAX2	false
RB1	false
RB1CC1	false
RBL1	false
RBL2	false
RBP1	false
RBP7	false
RBPJ	false
RBPJL	false
RBX1	false
RCAN2	false
RCAN3	false
RCBTB1	false
RCBTB2	false
RCC1	false
RCCD1	false
RCL1	false
RD3	false
RDH14	false
RDH8	false
RDM1	false
REC114	false
REC8	false
RECQL	false
RECQL4	false
RECQL5	false
REDIC1	false
REEP3	false
REL	false
RELA	false
RELB	false
REP15	false
REPIN1	false
RERE	false
RERG	false
RERGL	false
RESF1	false
REST	false
RETREG3	false
REV1	false
REV3L	false
REXO1	false
REXO2	false
REXO4	false
REXO5	false
RFESD	false
RFNG	false
RFPL1	false
RFPL2	false
RFPL3	false
RFPL4A	false
RFWD3	false
RGCC	false
RHBDL1	false
RHCE	false
RHEBL1	false
RHNO1	false
RHOBTB1	false
RHOQ	false
RHOT2	false
RHOXF1	false
RHOXF2	false
RHOXF2B	false
RHPN1	false
RIBC1	false
RIF1	false
RIIAD1	false
RILPL1	false
RILPL2	false
RIMKLA	false
RIMKLB	false
RIMOC1	false
RIMS3	false
RIMS4	false
RIN2	false
RING1	false
RINL	false
RIOK2	false
RIOX1	false
RIOX2	false
RIPK3	false
RIPOR3	false
RIPPLY1	false
RIPPLY2	false
RIPPLY3	false
RIT2	false
RITA1	false
RLBP1	false
RLIM	false
RMC1	false
RMI1	false
RMI2	false
RMND5A	false
RMP24	false
RMP64	false
RNASEH1	false
RNF111	false
RNF113B	false
RNF114	false
RNF138	false
RNF187	false
RNF44	false
RNF6	false
ROGDI	false
ROM1	false
ROPN1L	false
RORA	false
RORB	false
RORC	false
RP2	false
RPAP1	false
RPP21	false
RPRD1A	false
RPRD2	false
RPUSD1	false
RPUSD2	false
RPUSD4	false
RRM2	false
RRM2B	false
RRP8	true
RSL1D1	true
RSPH1	false
RSPH14	false
RSRC1	false
RSRC2	false
RSRP1	false
RTCA	false
RTCB	false
RTEL1	false
RTF1	false
RTF2	false
RTKN	false
RTKN2	false
RTL5	false
RTL6	false
RTN1	false
RTRAF	false
RUBCN	false
RUFY2	false
RUNDC1	false
RUNX1	false
RUNX2	false
RUNX3	false
RUSC1	false
RUSF1	false
RUVBL1	false
RUVBL2	false
RWDD1	false
RWDD2B	false
RWDD3	false
RXRA	false
RXRB	false
RXRG	false
RXYLT1	false
RYBP	false
RYK	false
RYR2	false
Ran	false
Rasl2-9	false
Rhox13	false
Rhox5	false
Rrn3	false
S100PBP	false
S100Z	false
SAAL1	false
SACK1A	false
SACK1G	false
SAE1	false
SAFB	false
SAFB2	false
SAGE1	false
SAMD1	false
SAMD10	false
SAMD11	false
SAMD14	false
SAMD15	false
SAMD4A	false
SAMD4B	false
SAMD7	false
SAMHD1	false
SAMSN1	false
SANBR	false
SAP130	false
SAPCD2	false
SAR1A	false
SARS1	false
SART3	false
SASH1	false
SASH3	false
SATB1	false
SATB2	false
SATL1	false
SAV1	false
SAXO4	false
SAXO6	false
SBDS	false
SBF1	false
SBF2	false
SBNO1	false
SC5D	false
SCAI	false
SCAMP1	false
SCAND1	false
SCARF2	false
SCEL	false
SCFD2	false
SCHIP1	false
SCMH1	false
SCNM1	false
SCOC	false
SCRN2	false
SCX	false
SCYL1	false
SDAD1	false
SDCBP2	false
SDE2	false
SDR39U1	false
SEBOX	false
SEH1L	false
SEL1L2	false
SELENOF	false
SELENOH	false
SELENOM	false
SEM1	false
SEMA4B	false
SENP1	false
SENP2	false
SENP3	false
SENP5	false
SENP6	false
SENP7	false
SENP8	false
SEPHS1	false
SEPHS2	false
SEPTIN10	false
SEPTIN12	false
SEPTIN3	false
SEPTIN5	false
SEPTIN6	false
SEPTIN7	false
SERF1A	false
SERF1B	false
SERF2	false
SERGEF	false
SERPINB10	false
SERPINB13	false
SERPINB9	false
SERTAD1	false
SERTAD2	false
SERTAD3	false
SERTAD4	false
SESN1	false
SESN3	false
SET	false
SETMAR	false
SETX	false
SFMBT1	false
SFMBT2	false
SFR1	false
SFT2D1	false
SGF29	false
SGK1	false
SGK2	false
SGK3	false
SGMS1	false
SGO1	false
SGO2	false
SGSM2	false
SGTA	false
SGTB	false
SHCBP1	false
SHE	false
SHF	false
SHFL	false
SHISA2	false
SHISA5	false
SHISA6	false
SHLD1	false
SHLD2	false
SHLD3	false
SHMT1	false
SHOC1	false
SHOC2	false
SHOX	false
SHOX2	false
SHPK	false
SHPRH	false
SHROOM4	false
SHTN1	false
SIGIRR	false
SIGLEC11	false
SIGLEC15	false
SIK1	false
SIK2	false
SIM1	false
SIM2	false
SIMC1	false
SINHCAF	false
SIPA1	false
SIPA1L2	false
SIRAL1	false
SIRPB2	false
SIVA1	false
SIX1	false
SIX2	false
SIX3	false
SIX4	false
SIX5	false
SIX6	false
SKA1	false
SKA2	false
SKA3	false
SKAP1	false
SKAP2	false
SKI	false
SKIDA1	false
SKIL	false
SKOR1	false
SKOR2	false
SKP1	false
SKP2	false
SLA	false
SLF1	false
SLF2	false
SLFN11	false
SLFN14	false
SLFN5	false
SLTM	false
SLX1A	false
SLX1B	false
SLX4	false
SLX9	false
SMAD1	false
SMAD2	false
SMAD3	false
SMAD4	false
SMAD5	false
SMAD6	false
SMAD7	false
SMAD9	false
SMAP2	false
SMCHD1	false
SMCR8	false
SMKR1	false
SMN2	false
SMOX	false
SMPD4	false
SMS	false
SMTN	false
SMTNL1	false
SMTNL2	false
SMU1	false
SMUG1	false
SMURF2	false
SMYD2	false
SMYD4	false
SMYD5	false
SNAPIN	false
SNCAIP	false
SND1	false
SNF8	false
SNIP1	false
SNRK	false
SNTB2	false
SNTG1	false
SNUPN	false
SNURF	false
SNW1	false
SOBP	false
SOCS1	false
SOCS4	false
SOCS5	false
SOCS6	false
SOD1	false
SOHLH1	false
SOS2	false
SOWAHB	false
SOX1	false
SOX10	false
SOX11	false
SOX12	false
SOX13	false
SOX14	false
SOX15	false
SOX17	false
SOX18	false
SOX2	false
SOX21	false
SOX3	false
SOX30	false
SOX4	false
SOX5	false
SOX6	false
SOX7	false
SOX8	false
SOX9	false
SP1	false
SP110	false
SP140	false
SP140L	false
SP2	false
SP3	false
SP4	false
SP5	false
SP6	false
SP8	false
SP9	false
SPACA9	false
SPAG4	false
SPAG5	false
SPAG7	false
SPAG8	false
SPANXA1	false
SPANXA2	false
SPANXB1	false
SPANXC	false
SPANXD	false
SPANXN2	false
SPANXN3	false
SPANXN4	false
SPAST	false
SPATA12	false
SPATA13	false
SPATA17	false
SPATA18	false
SPATA2	false
SPATA22	false
SPATA24	false
SPATA2L	false
SPATA31F1	false
SPATA31H1	false
SPATA33	false
SPATA4	false
SPATA45	false
SPATA46	false
SPATS1	false
SPATS2L	false
SPC24	false
SPC25	false
SPDEF	false
SPDL1	false
SPDYA	false
SPECC1	false
SPEF2	false
SPEG	false
SPEN	false
SPG11	false
SPHK2	false
SPI1	false
SPIB	false
SPIC	false
SPIDR	false
SPIN1	false
SPIN2A	false
SPIN2B	false
SPIN3	false
SPIN4	false
SPINDOC	false
SPMAP2	false
SPN	false
SPO11	false
SPOCD1	false
SPOPL	false
SPOUT1	false
SPR	false
SPRED1	false
SPRR4	false
SPRTN	false
SPRY1	false
SPRY3	false
SPRYD3	false
SPRYD4	false
SPSB3	false
SPSB4	false
SPTBN4	false
SPTY2D1	false
SPZ1	false
SQSTM1	false
SRA1	false
SRARP	false
SRCAP	false
SREBF1	false
SREBF2	false
SREK1IP1	false
SRF	false
SRFBP1	false
SRI	false
SRM	false
SRP19	false
SRP54	false
SRP68	false
SRRM1	false
SRRT	false
SRY	false
SS18	false
SS18L1	false
SS18L2	false
SSBP2	false
SSBP3	false
SSBP4	false
SSH1	false
SSH3	false
SSNA1	false
SSRP1	false
SSU72	false
SSUH2	false
SSX1	false
SSX2	false
SSX2B	false
SSX2IP	false
SSX3	false
SSX4	false
SSX4B	false
SSX5	false
SSX7	false
ST14	false
ST6GAL2	false
ST6GALNAC1	false
ST6GALNAC3	false
ST6GALNAC4	false
ST7	false
STAB1	false
STAG1	false
STAG2	false
STAG3	false
STAM2	false
STAMBP	false
STAP1	false
STARD3	false
STARD9	false
STAT1	false
STAT2	false
STAT3	false
STAT4	false
STAT5A	false
STAT5B	false
STAT6	false
STEAP3	false
STEEP1	false
STH	false
STIL	false
STIP1	false
STN1	false
STON2	false
STOX1	false
STOX2	false
STPG1	false
STPG4	false
STRA8	false
STRADA	false
STRADB	false
STRAP	false
STRN	false
STUB1	false
STX12	false
STX1B	false
STX2	false
STX3	false
STX5	false
STX6	false
STXBP1	false
STYK1	false
STYX	false
STYXL2	false
SUB1	false
SUCO	false
SUDS3	false
SUFU	false
SUGT1	false
SULT1B1	false
SULT1E1	false
SULT2B1	false
SUN1	false
SUN2	false
SUN3	false
SUN5	false
SUPT16H	false
SUPT20H	false
SUPT3H	false
SUPT4H1	false
SUPT5H	false
SUPT6H	false
SUPT7L	false
SURF2	false
SURF4	false
SURF6	false
SUSD1	false
SUV39H1	false
SUV39H2	false
SUZ12	false
SV2C	false
SWI5	false
SYAP1	false
SYCE1	false
SYCE2	false
SYCE3	false
SYCP1	false
SYCP2	false
SYCP2L	false
SYDE1	false
SYDE2	false
SYMPK	false
SYN2	false
SYNE1	false
SYNE2	false
SYNE3	false
SYNE4	false
SYNGAP1	false
SYNJ1	false
SYNPO2	false
SYNPR	false
SYT10	false
SYT17	false
SYTL3	false
SYVN1	false
SZT2	false
Selenbp1	false
Selenbp2	false
Serf1	false
Serpina3g	false
Sgo2a	false
Slfn1	false
Smn1	false
Sohlh2	false
Sox19	false
Sp100	false
Spdye4a	false
Spin2c	false
Spop	false
Ssxa1	false
Sycp3	false
TAB2	false
TAB3	false
TACC1	false
TACC2	false
TACSTD2	false
TADA1	false
TADA2A	false
TADA2B	false
TADA3	false
TAFA2	false
TAGLN	false
TAL1	false
TALDO1	false
TANK	false
TAPBP	false
TAPT1	false
TARDBP	false
TARS3	false
TAS2R5	false
TASL	false
TASOR	false
TASOR2	false
TATDN1	false
TATDN2	false
TATDN3	false
TAX1BP3	false
TBATA	false
TBC1D1	false
TBC1D10C	false
TBC1D12	false
TBC1D14	false
TBC1D19	false
TBC1D2	false
TBC1D22A	false
TBC1D22B	false
TBC1D28	false
TBC1D8	false
TBC1D9B	false
TBCA	false
TBCK	false
TBK1	false
TBKBP1	false
TBL1X	false
TBL1XR1	false
TBL1Y	false
TBL3	false
TBP	false
TBPL1	false
TBPL2	false
TBR1	false
TBRG1	false
TBX1	false
TBX10	false
TBX15	false
TBX18	false
TBX19	false
TBX2	false
TBX20	false
TBX21	false
TBX22	false
TBX3	false
TBX4	false
TBX5	false
TBX6	false
TBXT	false
TC2N	false
TCEANC	false
TCEANC2	false
TCERG1	false
TCERG1L	false
TCF12	false
TCF15	false
TCF19	false
TCF20	false
TCF21	false
TCF23	false
TCF24	false
TCF25	false
TCF3	false
TCF4	false
TCF7	false
TCF7L1	false
TCF7L2	false
TCFL5	false
TCHHL1	false
TCIM	false
TCL1A	false
TCOF1	false
TCP10L	false
TCP11L2	false
TDG	false
TDP1	false
TDP2	false
TDRD3	false
TDRD9	false
TDRP	false
TEAD1	false
TEAD2	false
TEAD3	false
TEAD4	false
TECPR2	false
TEDC1	false
TEDC2	false
TEF	false
TELO2	false
TEN1	false
TENM1	false
TENM2	false
TENT2	false
TENT4A	false
TENT4B	false
TENT5A	false
TENT5B	false
TENT5C	false
TEP1	false
TERB1	false
TERB2	false
TERF1	false
TERF2	false
TERF2IP	false
TERT	false
TESC	false
TESK2	false
TESMIN	false
TET2	false
TET3	false
TEX10	false
TEX11	false
TEX12	false
TEX13C	false
TEX14	false
TEX15	false
TEX19	false
TEX2	false
TEX261	false
TEX264	false
TEX35	false
TEX52	false
TEX55	false
TEX9	false
TFAP2A	false
TFAP2B	false
TFAP2C	false
TFAP2D	false
TFAP2E	false
TFAP4	false
TFCP2	false
TFCP2L1	false
TFDP2	false
TFDP3	false
TFE3	false
TFEB	false
TFEC	false
TFIP11	false
TFPT	false
TGDS	false
TGFB1I1	false
TGIF1	false
TGIF2	false
TGIF2LX	false
TGIF2LY	false
TGS1	false
TH	false
THAP1	false
THAP10	false
THAP11	false
THAP2	false
THAP3	false
THAP4	false
THAP5	false
THAP6	false
THAP7	false
THAP8	false
THBD	false
THEMIS	false
THEMIS2	false
THNSL1	false
THRA	false
THRAP3	false
THRB	false
THRSP	false
THSD7B	false
THTPA	false
THUMPD2	false
THUMPD3	false
THYN1	false
TIAM2	false
TICRR	false
TIFA	false
TIMELESS	false
TIMM50	false
TINF2	false
TIPARP	false
TIPIN	false
TJP2	false
TJP3	false
TKFC	false
TKT	false
TLCD4	false
TLE1	false
TLE2	false
TLE3	false
TLE4	false
TLE5	false
TLE6	false
TLK1	false
TLK2	false
TLNRD1	false
TLR2	false
TLX1	false
TLX2	false
TLX3	false
TM2D1	false
TM2D2	false
TM2D3	false
TMA16	false
TMA7	false
TMA7B	false
TMC5	false
TMC6	false
TMC8	false
TMCO5A	false
TMCO6	false
TMF1	false
TMOD2	false
TMPO	false
TMPPE	false
TMSB4X	false
TMTC1	false
TMUB1	false
TMX4	false
TNFAIP1	false
TNFAIP2	false
TNFAIP8	false
TNFAIP8L2	false
TNFRSF19	false
TNFSF4	false
TNIK	false
TNIP1	false
TNIP2	false
TNIP3	false
TNKS	false
TNKS1BP1	false
TNKS2	false
TNMD	false
TNNC1	false
TNNC2	false
TNNI1	false
TNNT1	false
TNNT2	false
TNP1	false
TNP2	false
TNPO1	false
TNPO2	false
TNPO3	false
TNRC6A	false
TNRC6C	false
TOB1	false
TOE1	false
TOGARAM1	false
TOGARAM2	false
TOLLIP	false
TONSL	false
TOPORS	false
TOR1A	false
TOR1AIP1	false
TOR1AIP2	false
TOR1B	false
TOR4A	false
TOX	false
TOX2	false
TOX3	false
TOX4	false
TP53	false
TP53BP1	false
TP53BP2	false
TP53INP1	false
TP53INP2	false
TP53RK	false
TP53TG5	false
TP63	false
TP73	false
TPCN2	false
TPI1	false
TPP2	false
TPPP	false
TPR	false
TPRG1	false
TPRKB	false
TPRN	false
TPRX1	false
TPRX2	false
TPX2	false
TRA2A	false
TRADD	false
TRAF1	false
TRAF4	false
TRAF6	false
TRAF7	false
TRAIP	false
TRAK1	false
TRAK2	false
TRANK1	false
TRAPPC12	false
TRAPPC13	false
TREX1	false
TREX2	false
TRIB2	false
TRIB3	false
TRIM11	false
TRIM15	false
TRIM24	false
TRIM29	false
TRIM32	false
TRIM33	false
TRIM35	false
TRIM37	false
TRIM41	false
TRIM45	false
TRIM47	false
TRIM49D1	false
TRIM49D2	false
TRIM51	false
TRIM51G	false
TRIM52	false
TRIM55	false
TRIM56	false
TRIM60	false
TRIM61	false
TRIM63	false
TRIM65	false
TRIM66	false
TRIM68	false
TRIM69	false
TRIM7	false
TRIM8	false
TRIOBP	false
TRIP12	false
TRIP13	false
TRIP4	false
TRIP6	false
TRIR	false
TRMO	false
TRMT1	false
TRMT10A	false
TRMT10B	false
TRMT11	false
TRMT112	false
TRMT13	false
TRMT1L	false
TRMT44	false
TRMT5	false
TRMT9B	false
TRNAU1AP	false
TRNP1	false
TRPM7	false
TRRAP	false
TRUB1	false
TSACC	false
TSC22D1	false
TSC22D3	false
TSC22D4	false
TSEN15	false
TSEN2	false
TSEN34	false
TSEN54	false
TSG101	false
TSNAX	false
TSNAXIP1	false
TSPAN13	false
TSPAN2	false
TSPAN3	false
TSPAN31	false
TSPAN32	false
TSPAN6	false
TSPAN9	false
TSPY1	false
TSPY10	false
TSPY2	false
TSPY3	false
TSPY4	false
TSPY8	false
TSPY9	false
TSPYL1	false
TSPYL2	false
TSPYL6	false
TSR1	false
TSR2	false
TSSK1B	false
TSSK3	false
TSSK6	false
TSTD1	false
TSTD2	false
TTBK1	false
TTBK2	false
TTC12	false
TTC13	false
TTC14	false
TTC21A	false
TTC24	false
TTC27	false
TTC3	false
TTC31	false
TTC32	false
TTC33	false
TTC36	false
TTC39C	false
TTC4	false
TTC5	false
TTC8	false
TTC9	false
TTC9B	false
TTC9C	false
TTF1	false
TTF2	false
TTI1	false
TTI2	false
TTK	false
TTL	false
TTLL12	false
